,val,test,id_val,id_test
acc_avg,0.5699485540390015,0.7211329340934753,0.7953240275382996,0.7267598509788513
recall-macro_all,0.33176176072918134,0.27216671729270764,0.4121819377607595,0.4096225781156937
F1-macro_all,0.33474719810501746,0.2752988488632316,0.4124855607880389,0.41608949332161105
