,val,test,id_val,id_test
acc_avg,0.21208475530147552,0.38096797466278076,0.5211922526359558,0.40201127529144287
recall-macro_all,0.03680925282540869,0.029116648543772262,0.0871850994188497,0.09328959261907357
F1-macro_all,0.032142495518957474,0.029022627158940884,0.09821693892418847,0.1040635771268767
