,val,test,id_val,id_test
acc_avg,0.40284740924835205,0.6033278107643127,0.66776043176651,0.6042433381080627
recall-macro_all,0.19765431029035493,0.15817099974958423,0.3197789083637909,0.32132697507902286
F1-macro_all,0.19093711095237204,0.1528336666762976,0.29752446970824814,0.3166719930469423
