,val,test,id_val,id_test
acc_avg,0.4632043242454529,0.5618705153465271,0.6953787207603455,0.668015718460083
recall-macro_all,0.2110688040745136,0.1964350340292062,0.34493655925569294,0.3538768188515374
F1-macro_all,0.19687589655925547,0.16942988649856353,0.3327095377242192,0.3545991770594557
