,val,test,id_val,id_test
acc_avg,0.46868523955345154,0.6397373080253601,0.7424117922782898,0.656119704246521
recall-macro_all,0.25461412300208525,0.2222875448822047,0.39729848933101547,0.356750642807482
F1-macro_all,0.24619479763521004,0.2184849840636015,0.389571030757887,0.362583223569486
