,val,test,id_val,id_test
acc_avg,0.4723614752292633,0.6424949169158936,0.744052529335022,0.6566102504730225
recall-macro_all,0.2559259726770023,0.22794612379731577,0.3956149073807357,0.36169145486208704
F1-macro_all,0.24615673369335953,0.22352933117248133,0.3872900489115406,0.36381387202777715
