,val,test,id_val,id_test
acc_avg,0.5002339482307434,0.6773152947425842,0.7641509175300598,0.7011283040046692
recall-macro_all,0.3198936532598524,0.2629794878094906,0.4178032410487071,0.4105463262523107
F1-macro_all,0.3272647476576277,0.2571990260306911,0.42151715618304114,0.42022408114210313
