,val,test,id_val,id_test
acc_avg,0.5029075741767883,0.6789512038230896,0.7637407779693604,0.6997792720794678
recall-macro_all,0.3163292947811525,0.24894519502901058,0.3995565306163514,0.4094901460232524
F1-macro_all,0.32243868856412405,0.2453261110851364,0.40266410799837643,0.4173362185944468
