,val,test,id_val,id_test
acc_avg,0.5442817807197571,0.738192617893219,0.7890347242355347,0.7257787585258484
recall-macro_all,0.321250692679133,0.260433623795507,0.40733741845884797,0.4074565738027164
F1-macro_all,0.32718107670216784,0.2663681942740272,0.4197107010168822,0.41661967391822524
