,val,test,id_val,id_test
acc_avg,0.4699552059173584,0.6406720876693726,0.7430954575538635,0.6580819487571716
recall-macro_all,0.24806614637347715,0.22662899432525713,0.3887135709990466,0.3608298663446305
F1-macro_all,0.2394710835051515,0.2214884109717406,0.38037335343978695,0.3644352918849909
