,val,test,id_val,id_test
acc_avg,0.27210748195648193,0.4761982560157776,0.6260595917701721,0.5310277342796326
recall-macro_all,0.06618359530721175,0.05697836508860168,0.15539700539824572,0.16296477950722157
F1-macro_all,0.05160170663331257,0.05181198401508018,0.1425147988637419,0.14805097818526705
