,val,test,id_val,id_test
acc_avg,0.47770869731903076,0.6448785662651062,0.7455564737319946,0.6548932790756226
recall-macro_all,0.25567065238852926,0.22813888294833565,0.39207448802898365,0.369462263472705
F1-macro_all,0.24449205134779603,0.2262214542195563,0.3840172361340226,0.371124220712142
