,val,test,id_val,id_test
acc_avg,0.500568151473999,0.6712626218795776,0.7629204392433167,0.7028452157974243
recall-macro_all,0.3083426856975083,0.25373501351699845,0.4187576586000976,0.40861747280547783
F1-macro_all,0.3104720199143885,0.25125652717641384,0.40920027123561575,0.4172337295560065
