,val,test,id_val,id_test
acc_avg,0.5139362215995789,0.7150101661682129,0.7742685079574585,0.6908265948295593
recall-macro_all,0.2877201994962964,0.27990619924664295,0.38784082418987403,0.3921166725340129
F1-macro_all,0.29192711273967614,0.2834594382465201,0.3759169502454623,0.3883234860615431
