,val,test,id_val,id_test
acc_avg,0.5034422874450684,0.6813114881515503,0.7596390247344971,0.7001471519470215
recall-macro_all,0.31858925938335836,0.2669203731999065,0.3965183880341511,0.4013701512239483
F1-macro_all,0.32100867368838915,0.26006897808987584,0.3985207256674498,0.41082302827576866
