,val,test,id_val,id_test
acc_avg,0.5027738809585571,0.6775256395339966,0.7634673118591309,0.7010056376457214
recall-macro_all,0.3208820531707173,0.25594381172651814,0.4147964337393769,0.40976810932319535
F1-macro_all,0.32755582157469093,0.2519814512486931,0.41259932059848115,0.42221921604357887
