,val,test,id_val,id_test
acc_avg,0.0,0.0,0.9443532824516296,0.8950208425521851
recall-macro_all,0.0,0.0,0.8765274915443921,0.8473470951436579
F1-macro_all,0.0,0.0,0.8668949351786155,0.8447617175645491
