,val,test,id_val,id_test
acc_avg,0.5093910694122314,0.6820592880249023,0.7455564737319946,0.6802796125411987
recall-macro_all,0.25365157391759324,0.22397596326100036,0.3844531883675284,0.35227585265737144
F1-macro_all,0.2673743555835379,0.2332044290491568,0.38652656352089626,0.36394897911144597
