,val,test,id_val,id_test
acc_avg,0.4961566627025604,0.6740202307701111,0.7592288851737976,0.7008830308914185
recall-macro_all,0.3087170629280702,0.26278674680400926,0.3982084540077857,0.409396458170796
F1-macro_all,0.3020203369001239,0.25679595697224256,0.3891826698658556,0.41789763141204167
