,val,test,id_val,id_test
acc_avg,0.5769667625427246,0.7095417380332947,0.7726278305053711,0.7023546695709229
recall-macro_all,0.3204642004893758,0.25605239652512324,0.35043506201988917,0.3568531412462093
F1-macro_all,0.3238978527247136,0.25503714540649813,0.36899567248615933,0.36044990573600544
